District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
5,019-04074,Aera Energy LLC,A0610,Coalinga,150,01904074,CMS,M-32,A,"OB, OG",31,19S,15E,MD,0,Any Area,36.225560782,-120.379660633,gps,83,N,N,N, ,,,
5,019-04075,Aera Energy LLC,A0610,Coalinga,150,01904075,CMS,M-33,P,OG,31,19S,15E,MD,0,Any Area,36.224133818,-120.379574618,opr,83,N,N,N, ,,,
5,019-04076,Aera Energy LLC,A0610,Coalinga,150,01904076,CMS,M-39,A,"OB, OG, SC",31,19S,15E,MD,0,Any Area,36.226878763,-120.381231726,gps,83,N,N,N, ,,,
5,019-04077,Aera Energy LLC,A0610,Coalinga,150,01904077,CMS,M-40,A,"OB, OG",31,19S,15E,MD,0,Any Area,36.225549797,-120.381212715,gps,83,N,N,N, ,,,
5,019-04078,Aera Energy LLC,A0610,Coalinga,150,01904078,CMS,M-41,P,OG,31,19S,15E,MD,0,Any Area,36.224217831,-120.381184704,gps,83,N,N,N, ,1944-07-22,1944-08-02,2001-03-30
5,019-04079,Aera Energy LLC,A0610,Coalinga,150,01904079,Penn-Zier,4-H,P,SF,1,20S,14E,MD,0,Any Area,36.216666176,-120.396239446,gps,83,N,N,N, ,1964-04-29,1964-05-11,2001-02-28
5,019-04080,Aera Energy LLC,A0610,Coalinga,150,01904080,Penn-Zier,2-G,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.218435143,-120.397552528,gps,83,N,N,N, ,1965-04-04,1965-04-06,
5,019-04081,Aera Energy LLC,A0610,Coalinga,150,01904081,Penn-Zier,2-I,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.218443121,-120.395379413,gps,83,N,N,N, ,,,
5,019-04082,Aera Energy LLC,A0610,Coalinga,150,01904082,Penn-Zier,3-F,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.217537179,-120.398824589,gps,83,N,N,N, ,1965-04-01,1965-04-03,
5,019-04083,Aera Energy LLC,A0610,Coalinga,150,01904083,Penn-Zier,3-G,P,SF,1,20S,14E,MD,0,Any Area,36.217554165,-120.397536521,gps,83,N,N,N, ,1966-01-22,1966-06-28,2008-01-31
5,019-04084,Aera Energy LLC,A0610,Coalinga,150,01904084,Penn-Zier,3-H,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.217560157,-120.396743479,gps,83,N,N,N, ,1965-01-27,1965-01-29,
5,019-04085,Aera Energy LLC,A0610,Coalinga,150,01904085,Penn-Zier,3-J,P,"OG, SC",1,20S,14E,MD,0,Any Area,36.217573133,-120.39429735,gps,83,N,N,N, ,,,
5,019-04086,Aera Energy LLC,A0610,Coalinga,150,01904086,Penn-Zier,4-E,P,"OG, SC",1,20S,14E,MD,0,Any Area,36.216646211,-120.399753632,gps,83,N,N,N, ,1965-03-28,1965-03-31,2002-07-18
5,019-04087,Aera Energy LLC,A0610,Coalinga,150,01904087,Penn-Zier,4-G,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.216645187,-120.397322504,gps,83,N,N,N, ,1964-04-22,1964-04-28,
5,019-04088,Aera Energy LLC,A0610,Coalinga,150,01904088,Penn-Zier,4-I,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.216536171,-120.395368399,gps,83,N,N,N, ,1965-01-21,1965-01-29,
5,019-04089,Aera Energy LLC,A0610,Coalinga,150,01904089,Penn-Zier,4-K,P,OG,1,20S,14E,MD,0,Any Area,36.216696145,-120.393174284,gps,83,N,N,N, ,1965-01-16,1965-01-22,2000-10-12
5,019-04090,Aera Energy LLC,A0610,Coalinga,150,01904090,Penn-Zier,5-F,A,"OB, OG, SC",1,20S,14E,MD,0,Any Area,36.215728224,-120.398638567,gps,83,N,N,N, ,1965-03-25,1965-03-27,
5,019-04091,Aera Energy LLC,A0610,Coalinga,150,01904091,Penn-Zier,5-H,A,"OB, OG, SC",1,20S,14E,MD,0,Any Area,36.215596206,-120.396485452,gps,83,N,N,N, ,1965-01-24,1965-01-26,
5,019-04092,Aera Energy LLC,A0610,Coalinga,150,01904092,Penn-Zier,6-E,P,OG,1,20S,14E,MD,0,Any Area,36.214843258,-120.399731618,gps,83,N,N,N, ,1965-06-28,1965-07-01,2000-10-12
5,019-04093,Aera Energy LLC,A0610,Coalinga,150,01904093,Penn-Zier,6-G,A,"OG, SC",1,20S,14E,MD,0,Any Area,36.214862236,-120.397574504,gps,83,N,N,N, ,1965-03-22,1965-03-24,
5,019-04094,Aera Energy LLC,A0610,Coalinga,150,01904094,Penn-Zier,6-I,A,"OB, OG, SC",1,20S,14E,MD,0,Any Area,36.214862214,-120.395395389,gps,83,N,N,N, ,1965-06-24,1965-06-27,
5,019-04095,Aera Energy LLC,A0610,Coalinga,150,01904095,Penn-Zier,N-1,P,OG,1,20S,14E,MD,0,Any Area,36.218210149,-120.397632531,gps,83,N,N,N, ,1925-05-13,1925-06-12,2000-10-12
5,019-04096,Aera Energy LLC,A0610,Coalinga,150,01904096,Penn-Zier,N-2,P,"OG, SC",1,20S,14E,MD,0,Any Area,36.217286161,-120.396377458,gps,83,N,N,N, ,1925-06-22,1925-07-10,2001-03-01
5,019-04097,Aera Energy LLC,A0610,Coalinga,150,01904097,Penn-Zier,N-3,P,OG,1,20S,14E,MD,0,Any Area,36.217241178,-120.397987543,gps,83,N,N,N, ,1925-07-15,1925-07-30,2000-12-06
5,019-04098,Aera Energy LLC,A0610,Coalinga,150,01904098,Penn-Zier,N-4,P,OG,1,20S,14E,MD,0,Any Area,36.218320134,-120.396390466,gps,83,N,N,N, ,1925-08-03,1925-08-22,2001-03-01
5,019-04099,Aera Energy LLC,A0610,Coalinga,150,01904099,Penn-Zier,N-5,P,OG,1,20S,14E,MD,0,Any Area,36.21730319,-120.399347615,gps,83,N,N,N, ,1925-09-04,1925-09-28,2001-01-20
5,019-04100,Aera Energy LLC,A0610,Coalinga,150,01904100,Penn-Zier,N-6,P,OG,1,20S,14E,MD,0,Any Area,36.219368107,-120.396414475,gps,83,N,N,N, ,1926-11-08,1927-02-10,2001-12-20
5,019-04101,Aera Energy LLC,A0610,Coalinga,150,01904101,Penn-Zier,N-7,P,OG,1,20S,14E,MD,0,Any Area,36.218352159,-120.398984604,gps,83,N,N,N, ,1928-03-31,1928-04-12,2000-12-06
5,019-04102,Aera Energy LLC,A0610,Coalinga,150,01904102,Penn-Zier,N-8,P,OG,1,20S,14E,MD,0,Any Area,36.21936812,-120.397764546,gps,83,N,N,N, ,1928-04-23,1928-05-12,2000-10-12
5,019-04103,Aera Energy LLC,A0610,Coalinga,150,01904103,Penn-Zier,N-9,P,OG,1,20S,14E,MD,0,Any Area,36.216303225,-120.400227655,gps,83,N,N,N, ,1928-05-23,1928-06-05,2000-12-06
5,019-04104,Aera Energy LLC,A0610,Coalinga,150,01904104,Penn-Zier,P-1,P,OG,1,20S,14E,MD,0,Any Area,36.219295063,-120.39180923,gps,83,N,N,N, ,1902-08-15,1902-11-15,
5,019-04105,Aera Energy LLC,A0610,Coalinga,150,01904105,Penn-Zier,P-2,P,OG,1,20S,14E,MD,0,Any Area,36.214575184,-120.391589185,gps,83,N,N,N, ,,,2001-01-04
5,019-04106,Aera Energy LLC,A0610,Coalinga,150,01904106,Penn-Zier,P-3,P,OG,1,20S,14E,MD,0,Any Area,36.209474318,-120.391705154,opr,83,N,N,N, ,,,
5,019-04107,Aera Energy LLC,A0610,Coalinga,150,01904107,Penn-Zier,P-4,P,OG,1,20S,14E,MD,0,Any Area,36.21560416,-120.391845206,opr,83,N,N,N, ,,,2001-12-06
5,019-04108,Aera Energy LLC,A0610,Coalinga,150,01904108,Penn-Zier,P-5,P,OG,1,20S,14E,MD,0,Any Area,36.21095428,-120.391775169,opr,83,N,N,N, ,,,
5,019-04109,Aera Energy LLC,A0610,Coalinga,150,01904109,Penn-Zier,P-6,P,OG,1,20S,14E,MD,0,Any Area,36.209354343,-120.393915271,opr,83,N,N,N, ,,,1978-12-30
5,019-04110,Aera Energy LLC,A0610,Coalinga,150,01904110,Penn-Zier,P-7,P,OG,1,20S,14E,MD,0,Any Area,36.209344358,-120.395385349,opr,83,N,N,N, ,,,1977-08-12
5,019-04111,Aera Energy LLC,A0610,Coalinga,150,01904111,Penn-Zier,P-8,P,OG,1,20S,14E,MD,0,Any Area,36.210877305,-120.394056289,gps,83,N,N,N, ,1907-02-20,1907-05-01,2001-01-16
5,019-04112,Aera Energy LLC,A0610,Coalinga,150,01904112,Penn-Zier,P-9,P,OG,1,20S,14E,MD,0,Any Area,36.210794322,-120.395535367,opr,83,N,N,N, ,,,
5,019-04113,Aera Energy LLC,A0610,Coalinga,150,01904113,Penn-Zier,P-10,P,OG,1,20S,14E,MD,0,Any Area,36.212814234,-120.392035196,opr,83,N,N,N, ,,,
5,019-04114,Aera Energy LLC,A0610,Coalinga,150,01904114,Penn-Zier,P-11,P,OG,1,20S,14E,MD,0,Any Area,36.214304195,-120.391965203,opr,83,N,N,N, ,,,
5,019-04115,Aera Energy LLC,A0610,Coalinga,150,01904115,Penn-Zier,P-12,P,OG,1,20S,14E,MD,0,Any Area,36.218064096,-120.391865225,opr,83,N,N,N, ,,,
5,019-04116,Aera Energy LLC,A0610,Coalinga,150,01904116,Penn-Zier,P-13,P,OG,1,20S,14E,MD,0,Any Area,36.21681413,-120.392025224,opr,83,N,N,N, ,,,
5,019-04117,Aera Energy LLC,A0610,Coalinga,150,01904117,Penn-Zier,P-14,P,OG,1,20S,14E,MD,0,Any Area,36.21948107,-120.393009295,gps,83,N,N,N, ,1925-04-02,1925-06-06,2001-12-27
5,019-04118,Aera Energy LLC,A0610,Coalinga,150,01904118,Penn-Zier,P-15,P,OG,1,20S,14E,MD,0,Any Area,36.219512082,-120.394303364,gps,83,N,N,N, ,1925-05-28,1925-07-02,2001-12-20
5,019-04119,Aera Energy LLC,A0610,Coalinga,150,01904119,Penn-Zier,P-16,P,"OG, SC",1,20S,14E,MD,0,Any Area,36.217043157,-120.395353402,gps,83,N,N,N, ,1925-08-11,1925-09-12,2000-03-01
5,019-04120,Aera Energy LLC,A0610,Coalinga,150,01904120,Penn-Zier,P-20,P,"OG, SC",1,20S,14E,MD,0,Any Area,36.215260187,-120.393652299,gps,83,N,N,N, ,1944-04-07,1944-04-18,2006-08-24
5,019-04121,Aera Energy LLC,A0610,Coalinga,150,01904121,Penn-Zier,Z-1,P,OG,1,20S,14E,MD,0,Any Area,36.209136415,-120.400476618,gps,83,N,N,N, ,1903-08-01,1903-12-01,2001-10-05
5,019-04122,Aera Energy LLC,A0610,Coalinga,150,01904122,Penn-Zier,Z-2,P,OG,1,20S,14E,MD,0,Any Area,36.209188424,-120.401492672,gps,83,N,N,N, ,,,2002-01-18
5,019-04123,Aera Energy LLC,A0610,Coalinga,150,01904123,Penn-Zier,Z-3,P,OG,1,20S,14E,MD,0,Any Area,36.212828319,-120.400504645,gps,83,N,N,N, ,,,2001-07-13
5,019-04124,Aera Energy LLC,A0610,Coalinga,150,01904124,Penn-Zier,Z-4,P,OG,1,20S,14E,MD,0,Any Area,36.213758294,-120.400516652,gps,83,N,N,N, ,1905-06-30,1905-08-02,2001-07-31
5,019-04125,Aera Energy LLC,A0610,Coalinga,150,01904125,Penn-Zier,Z-5,P,OG,1,20S,14E,MD,0,Any Area,36.210136389,-120.400463624,gps,83,N,N,N, ,1906-02-28,1906-04-20,2002-01-09
5,019-04126,Aera Energy LLC,A0610,Coalinga,150,01904126,Penn-Zier,Z-6,P,OG,1,20S,14E,MD,0,Any Area,36.20932243,-120.402444724,gps,83,N,N,N, ,1906-08-07,1906-09-23,2001-08-10
5,019-04127,Aera Energy LLC,A0610,Coalinga,150,01904127,Penn-Zier,Z-7,P,OG,1,20S,14E,MD,0,Any Area,36.211190361,-120.400510634,gps,83,N,N,N, ,1907-05-11,1907-07-01,2001-07-16
5,019-04128,Aera Energy LLC,A0610,Coalinga,150,01904128,Penn-Zier,Z-8,P,OG,1,20S,14E,MD,0,Any Area,36.210267395,-120.401440677,gps,83,N,N,N, ,1908-05-10,1908-06-16,2001-08-15
5,019-04129,Aera Energy LLC,A0610,Coalinga,150,01904129,Penn-Zier,Z-9,P,OG,1,20S,14E,MD,0,Any Area,36.209354366,-120.396225394,opr,83,N,N,N, ,1909-05-01,1909-06-27,1986-02-18
5,019-04130,Aera Energy LLC,A0610,Coalinga,150,01904130,Penn-Zier,Z-10,P,OG,1,20S,14E,MD,0,Any Area,36.209354379,-120.397495461,opr,83,N,N,N, ,1913-08-19,1913-10-10,1986-02-24
5,019-04131,Aera Energy LLC,A0610,Coalinga,150,01904131,Penn-Zier,Z-11,A,"OB, OG",1,20S,14E,MD,0,Any Area,36.209418389,-120.398617521,gps,83,N,N,N, ,1909-08-06,1909-08-28,
5,019-04132,Aera Energy LLC,A0610,Coalinga,150,01904132,Penn-Zier,Z-12,P,OG,1,20S,14E,MD,0,Any Area,36.2094294,-120.399791583,gps,83,N,N,N, ,1909-09-12,1909-10-04,2002-01-18
5,019-04133,Aera Energy LLC,A0610,Coalinga,150,01904133,Penn-Zier,Z-13,P,OG,1,20S,14E,MD,0,Any Area,36.210014349,-120.396225398,opr,83,N,N,N, ,1909-11-12,1910-01-07,1985-12-31
5,019-04134,Aera Energy LLC,A0610,Coalinga,150,01904134,Penn-Zier,Z-14,P,OG,1,20S,14E,MD,0,Any Area,36.210114357,-120.397265454,opr,83,N,N,N, ,1910-01-11,1910-02-02,1986-03-04
5,019-04135,Aera Energy LLC,A0610,Coalinga,150,01904135,Penn-Zier,Z-15,P,OG,1,20S,14E,MD,0,Any Area,36.21153431,-120.396265411,opr,83,N,N,N, ,,,1986-01-02
5,019-04136,Aera Energy LLC,A0610,Coalinga,150,01904136,Penn-Zier,Z-16,P,OG,1,20S,14E,MD,0,Any Area,36.212673281,-120.396325422,gps,83,N,N,N, ,1911-11-01,1911-12-01,2001-10-19
5,019-04137,Aera Energy LLC,A0610,Coalinga,150,01904137,Penn-Zier,Z-17,P,OG,1,20S,14E,MD,0,Any Area,36.213279297,-120.399516596,gps,83,N,N,N, ,1912-05-04,1912-05-18,2001-07-20
5,019-04138,Aera Energy LLC,A0610,Coalinga,150,01904138,Penn-Zier,Z-18,P,OG,1,20S,14E,MD,0,Any Area,36.214212272,-120.399495601,gps,83,N,N,N, ,1912-05-25,1912-06-12,2001-01-04
5,019-04139,Aera Energy LLC,A0610,Coalinga,150,01904139,Penn-Zier,Z-19,P,OG,1,20S,14E,MD,0,Any Area,36.212657313,-120.399529592,gps,83,N,N,N, ,1917-09-13,1917-10-05,2001-11-08
5,019-04140,Aera Energy LLC,A0610,Coalinga,150,01904140,Penn-Zier,Z-20,P,OG,1,20S,14E,MD,0,Any Area,36.211942332,-120.399569589,gps,83,N,N,N, ,1917-11-16,1917-12-09,2001-11-08
5,019-04141,Aera Energy LLC,A0610,Coalinga,150,01904141,Penn-Zier,Z-21,P,OG,1,20S,14E,MD,0,Any Area,36.212703303,-120.398573542,gps,83,N,N,N, ,1918-07-10,1918-08-18,2001-07-16
5,019-04142,Aera Energy LLC,A0610,Coalinga,150,01904142,Penn-Zier,Z-22,P,OG,1,20S,14E,MD,0,Any Area,36.211163353,-120.399566584,gps,83,N,N,N, ,1918-08-27,1918-09-25,2001-09-06
5,019-04143,Aera Energy LLC,A0610,Coalinga,150,01904143,Penn-Zier,Z-23,P,OG,1,20S,14E,MD,0,Any Area,36.215225241,-120.398966581,gps,83,N,N,N, ,1920-09-07,1920-11-10,2001-09-07
5,019-04144,Aera Energy LLC,A0610,Coalinga,150,01904144,Penn-Zier,Z-24,P,OG,1,20S,14E,MD,0,Any Area,36.215204228,-120.397612509,gps,83,N,N,N, ,1920-11-23,1921-07-06,2001-02-01
5,019-04145,Aera Energy LLC,A0610,Coalinga,150,01904145,Penn-Zier,Z-25,P,OG,1,20S,14E,MD,0,Any Area,36.215189255,-120.400332653,gps,83,N,N,N, ,1921-01-12,1921-05-24,2001-10-26
5,019-04146,Aera Energy LLC,A0610,Coalinga,150,01904146,Penn-Zier,Z-26,P,OG,1,20S,14E,MD,0,Any Area,36.216221212,-120.398736575,gps,83,N,N,N, ,1925-04-07,1925-05-02,2000-10-12
5,019-04147,Aera Energy LLC,A0610,Coalinga,150,01904147,Penn-Zier,Z-27,P,OG,1,20S,14E,MD,0,Any Area,36.215972195,-120.396354447,gps,83,N,N,N, ,1928-02-22,1928-03-19,2000-10-12
5,019-04148,Aera Energy LLC,A0610,Coalinga,150,01904148,Penn-Zier,Z-28,P,OG,1,20S,14E,MD,0,Any Area,36.214864224,-120.396339439,gps,83,N,N,N, ,1928-06-18,1928-07-16,2001-07-19
5,019-04149,Aera Energy LLC,A0610,Coalinga,150,01904149,AOQ,A-1,P,OG,14,20S,14E,MD,0,Any Area,36.18029526,-120.409125877,opr,83,N,N,N, ,,,
5,019-04150,Aera Energy LLC,A0610,Coalinga,150,01904150,AOQ,O-1,P,OG,14,20S,14E,MD,0,Any Area,36.183963708,-120.41337738,gps,83,N,N,N, ,,,2004-12-15
5,019-04151,Aera Energy LLC,A0610,Coalinga,150,01904151,AOQ,Q-1,P,OG,14,20S,14E,MD,0,Any Area,36.18375617,-120.409154903,opr,83,N,N,N, ,,,
5,019-04152,Aera Energy LLC,A0610,Coalinga,150,01904152,AOQ,S-1,P,OG,14,20S,14E,MD,0,Any Area,36.180029759,-120.411155114,gps,83,N,N,N, ,1906-01-01,1906-04-04,2007-05-08
5,019-04153,Aera Energy LLC,A0610,Coalinga,150,01904153,AOQ,T-1,P,OG,14,20S,14E,MD,0,Any Area,36.181784747,-120.416751724,gps,83,N,N,N, ,1935-03-28,1935-07-10,2004-12-09
5,019-04154,Aera Energy LLC,A0610,Coalinga,150,01904154,AOQ,A-2,P,OG,14,20S,14E,MD,0,Any Area,36.180405272,-120.410495952,opr,83,N,N,N, ,,,
5,019-04155,Aera Energy LLC,A0610,Coalinga,150,01904155,AOQ,2-B,P,OG,14,20S,14E,MD,0,Any Area,36.185530834,-120.415332888,gps,83,N,N,N, ,1964-11-22,1964-11-24,2007-05-25
5,019-04156,Aera Energy LLC,A0610,Coalinga,150,01904156,AOQ,O-2,P,OG,14,20S,14E,MD,0,Any Area,36.184890203,-120.413352153,gps,83,N,N,N, ,,,2006-08-03
5,019-04157,Aera Energy LLC,A0610,Coalinga,150,01904157,AOQ,Q-2,P,OG,14,20S,14E,MD,0,Any Area,36.184545147,-120.4089949,opr,83,N,N,N, ,,,
5,019-04158,Aera Energy LLC,A0610,Coalinga,150,01904158,AOQ,S-2,P,OG,14,20S,14E,MD,0,Any Area,36.181245258,-120.411275999,opr,83,N,N,N, ,,,
5,019-04159,Aera Energy LLC,A0610,Coalinga,150,01904159,AOQ,A-3,P,OG,14,20S,14E,MD,0,Any Area,36.18106524,-120.409105882,opr,83,N,N,N, ,,,
5,019-04160,Aera Energy LLC,A0610,Coalinga,150,01904160,AOQ,3-C,P,"OG, SC",14,20S,14E,MD,0,Any Area,36.184502482,-120.414279709,gps,83,N,N,N, ,1965-12-19,1965-12-21,2007-12-10
5,019-04161,Aera Energy LLC,A0610,Coalinga,150,01904161,AOQ,Q-3,P,OG,14,20S,14E,MD,0,Any Area,36.18673209,-120.409002915,opr,83,N,N,N, ,,,
5,019-04162,Aera Energy LLC,A0610,Coalinga,150,01904162,AOQ,S-3,P,OG,14,20S,14E,MD,0,Any Area,36.180305293,-120.412276046,opr,83,N,N,N, ,,,
5,019-04163,Aera Energy LLC,A0610,Coalinga,150,01904163,AOQ,A-4,P,OG,14,20S,14E,MD,0,Any Area,36.181775221,-120.409115887,opr,83,N,N,N, ,,,
5,019-04164,Aera Energy LLC,A0610,Coalinga,150,01904164,AOQ,Q-4,P,OG,14,20S,14E,MD,0,Any Area,36.18395874,-120.41017835,gps,83,N,Y,N, ,,,
5,019-04165,Aera Energy LLC,A0610,Coalinga,150,01904165,AOQ,A-5,P,OG,14,20S,14E,MD,0,Any Area,36.182515202,-120.409115892,opr,83,N,N,N, ,,,
5,019-04166,Aera Energy LLC,A0610,Coalinga,150,01904166,AOQ,5-C,P,OG,14,20S,14E,MD,0,Any Area,36.18244147,-120.414380474,gps,83,N,N,N, ,1965-12-21,1965-12-22,2007-05-16
5,019-04167,Aera Energy LLC,A0610,Coalinga,150,01904167,AOQ,5-E,P,"OG, SC",14,20S,14E,MD,0,Any Area,36.182449953,-120.411877175,gps,83,N,N,N, ,1965-09-17,1965-09-23,2007-05-23
5,019-04168,Aera Energy LLC,A0610,Coalinga,150,01904168,AOQ,Q-5,P,OG,14,20S,14E,MD,0,Any Area,36.185769113,-120.4088409,opr,83,N,N,N, ,,,
5,019-04169,Aera Energy LLC,A0610,Coalinga,150,01904169,AOQ,S-5,P,OG,14,20S,14E,MD,0,Any Area,36.183332113,-120.411034167,gps,83,N,N,N, ,,,2006-07-31
5,019-04170,Aera Energy LLC,A0610,Coalinga,150,01904170,AOQ,A-6,P,OG,14,20S,14E,MD,0,Any Area,36.18331518,-120.409075896,opr,83,N,N,N, ,,,
5,019-04171,Aera Energy LLC,A0610,Coalinga,150,01904171,AOQ,6-B,P,OG,14,20S,14E,MD,0,Any Area,36.181813995,-120.415242125,gps,83,N,N,N, ,1964-11-27,1964-11-29,2007-05-16
5,019-04172,Aera Energy LLC,A0610,Coalinga,150,01904172,AOQ,Q-6,P,OG,14,20S,14E,MD,0,Any Area,36.18687826,-120.41043896,gps,83,N,N,N, ,1925-03-05,1925-09-15,2007-05-23
5,019-04173,Aera Energy LLC,A0610,Coalinga,150,01904173,AOQ,S-6,P,OG,14,20S,14E,MD,0,Any Area,36.180895275,-120.412076039,opr,83,N,N,N, ,,,
5,019-04174,Aera Energy LLC,A0610,Coalinga,150,01904174,AOQ,7-C,P,OG,14,20S,14E,MD,0,Any Area,36.180380814,-120.414380652,gps,83,N,N,N, ,1965-12-23,1965-12-27,2007-05-17
5,019-04175,Aera Energy LLC,A0610,Coalinga,150,01904175,AOQ,7-E,P,OG,14,20S,14E,MD,0,Any Area,36.180392143,-120.411870269,gps,83,N,N,N, ,1965-12-28,1965-12-30,2007-05-16
5,019-04176,Aera Energy LLC,A0610,Coalinga,150,01904176,AOQ,7-G,P,OG,14,20S,14E,MD,0,Any Area,36.180395555,-120.40934947,gps,83,N,N,N, ,1965-12-15,1965-12-19,2007-05-17
5,019-04177,Aera Energy LLC,A0610,Coalinga,150,01904177,AOQ,Q-7,P,OG,14,20S,14E,MD,0,Any Area,36.186718129,-120.412719114,opr,83,N,N,N, ,1930-07-03,1930-10-30,1954-07-01
5,019-04178,Aera Energy LLC,A0610,Coalinga,150,01904178,AOQ,S-7,P,OG,14,20S,14E,MD,0,Any Area,36.181775252,-120.412086046,opr,83,N,N,N, ,,,
5,019-04179,Aera Energy LLC,A0610,Coalinga,150,01904179,AOQ,A-8,P,OG,14,20S,14E,MD,0,Any Area,36.181705237,-120.410465959,opr,83,N,N,N, ,,,
5,019-04180,Aera Energy LLC,A0610,Coalinga,150,01904180,AOQ,Q-8,P,OG,14,20S,14E,MD,0,Any Area,36.18476829,-120.410271382,gps,83,N,N,N, ,1949-02-04,1949-03-14,2006-07-27
5,019-04181,Aera Energy LLC,A0610,Coalinga,150,01904181,AOQ,S-8,P,OG,14,20S,14E,MD,0,Any Area,36.182245251,-120.413106104,opr,83,N,N,N, ,,,
5,019-04182,Aera Energy LLC,A0610,Coalinga,150,01904182,AOQ,A-9,P,OG,14,20S,14E,MD,0,Any Area,36.182912236,-120.410203768,gps,83,N,N,N, ,1949-02-08,1949-03-16,2006-07-31
5,019-04183,Aera Energy LLC,A0610,Coalinga,150,01904183,AOQ,Q-9,P,OG,14,20S,14E,MD,0,Any Area,36.185886688,-120.410266531,gps,83,N,N,N, ,1949-02-13,1949-03-09,2004-12-09
5,019-04184,Aera Energy LLC,A0610,Coalinga,150,01904184,AOQ,A-10,P,OG,14,20S,14E,MD,0,Any Area,36.182241401,-120.410409712,gps,83,N,N,N, ,1949-02-14,1949-03-12,2006-08-02
5,019-04185,Aera Energy LLC,A0610,Coalinga,150,01904185,AOQ,Q-10,P,OG,14,20S,14E,MD,0,Any Area,36.184122385,-120.411461857,gps,83,N,N,N, ,1949-02-21,1949-03-12,2004-12-09
5,019-04186,Aera Energy LLC,A0610,Coalinga,150,01904186,AOQ,Q-11,P,OG,14,20S,14E,MD,0,Any Area,36.186051793,-120.411485345,gps,83,N,N,N, ,1949-02-22,1949-03-09,2007-05-23
5,019-04187,Aera Energy LLC,A0610,Coalinga,150,01904187,AOQ,Q-12,P,OG,14,20S,14E,MD,0,Any Area,36.185484139,-120.412698426,gps,83,N,N,N, ,1949-03-02,1949-03-15,2007-05-25
5,019-04188,Aera Energy LLC,A0610,Coalinga,150,01904188,AOQ,Q-13,P,OG,14,20S,14E,MD,0,Any Area,36.185167149,-120.411475704,gps,83,N,N,N, ,1949-03-12,1949-03-24,2006-07-31
5,019-04189,Aera Energy LLC,A0610,Coalinga,150,01904189,Westates,1,P,OG,14,20S,14E,MD,0,Any Area,36.184445243,-120.417896375,opr,83,N,Y,N, ,,,
5,019-04190,Aera Energy LLC,A0610,Coalinga,150,01904190,AOQ,1-C,P,OG,14,20S,14E,MD,0,Any Area,36.18656103,-120.414399239,gps,83,N,N,N, ,1967-09-25,1967-09-26,2007-12-10
5,019-04192,Aera Energy LLC,A0610,Coalinga,150,01904192,AOQ,1-G,P,OG,14,20S,14E,MD,0,Any Area,36.186579509,-120.409368192,gps,83,N,N,N, ,1967-09-22,1967-09-30,2007-05-23
5,019-04193,Aera Energy LLC,A0610,Coalinga,150,01904193,AOQ,T-2,P,OG,14,20S,14E,MD,0,Any Area,36.180292461,-120.416837518,gps,83,N,N,N, ,1936-05-02,1936-10-10,2004-12-31
5,019-04196,Aera Energy LLC,A0610,Coalinga,150,01904196,AOQ,T-3,P,OG,14,20S,14E,MD,0,Any Area,36.180955572,-120.416205209,gps,83,N,N,N, ,1941-11-03,1942-02-12,2006-08-02
5,019-04197,Aera Energy LLC,A0610,Coalinga,150,01904197,AOQ,S-4,P,OG,14,20S,14E,MD,0,Any Area,36.182226191,-120.411028228,gps,83,N,N,N, ,,1907-02-15,2004-12-09
5,019-04237,Aera Energy LLC,A0610,Coalinga,150,01904237,Premier,30,P,OG,24,20S,14E,MD,0,Any Area,36.166915494,-120.398115194,opr,83,N,Y,N, ,,,
5,019-04250,Aera Energy LLC,A0610,Coalinga,150,01904250,Section Seven,W-1,I,WS,7,20S,15E,MD,0,Any Area,36.205733372,-120.387405899,gps,83,N,N,N, ,1964-05-23,,
5,019-04251,Aera Energy LLC,A0610,Coalinga,150,01904251,Section Seven,1,P,OG,7,20S,15E,MD,0,Any Area,36.20865433,-120.390735097,opr,83,N,N,N, ,1903-02-01,1903-08-01,1978-11-30
5,019-04252,Aera Energy LLC,A0610,Coalinga,150,01904252,Section Seven,2,P,OG,7,20S,15E,MD,0,Any Area,36.20849432,-120.389395025,opr,83,N,N,N, ,1903-08-01,1903-11-01,1978-12-07
5,019-04253,Aera Energy LLC,A0610,Coalinga,150,01904253,Section Seven,3,P,OG,7,20S,15E,MD,0,Any Area,36.208444307,-120.387974949,opr,83,N,N,N, ,1903-11-01,1904-02-01,1978-12-22
5,019-04254,Aera Energy LLC,A0610,Coalinga,150,01904254,Section Seven,4,P,OG,7,20S,15E,MD,0,Any Area,36.207114358,-120.389555023,opr,83,N,N,N, ,,,
